date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,zip_type,sqm_living,sqm_lot,sqm_above,sqm_basement,sqm_living15,sqm_lot15,date_year,date_month,date_week,date_year_week,ll_ratio,sqm_garden
2014-12-10,280300,2,1.0,1.0,0.0,0,4,6,1949,,98103,47.7008,-122.338,city,85.47,464.51,45.52,39.95,139.35,464.51,2014,12,50,2014-49,5.434772434772435,418.99
2014-05-09,460000,4,1.75,1.5,0.0,0,5,7,1926,,98117,47.6802,-122.388,city,162.58,510.96,97.55,65.03,152.36,510.96,2014,5,19,2014-18,3.1428219953253778,445.9266666666666
2014-12-12,475000,3,1.75,1.0,0.0,0,4,7,1981,,98072,47.7571,-122.145,suburbs,187.66,833.33,109.62,78.04,198.81,743.96,2014,12,50,2014-49,4.440637322817863,723.71
2014-06-12,900000,4,2.25,1.0,0.0,0,4,9,1957,,98007,47.6042,-122.147,suburbs,228.54,4127.74,228.54,0.0,262.91,4127.74,2014,6,24,2014-23,18.061345935066072,3899.2
2014-12-30,538200,4,3.0,1.0,0.0,0,4,8,1964,,98008,47.627,-122.114,suburbs,165.37,674.47,165.37,0.0,168.15,735.79,2014,12,1,2014-52,4.078551127774082,509.1
2014-09-09,429000,2,1.0,1.0,0.0,0,3,7,1922,,98122,47.6078,-122.291,city,100.33,334.45,100.33,0.0,207.17,418.06,2014,9,37,2014-36,3.33349945180903,234.12
2014-07-25,164808,3,1.0,1.0,0.0,0,3,7,1980,,98178,47.5064,-122.265,suburbs,116.13,502.69,116.13,0.0,138.42,587.14,2014,7,30,2014-29,4.3286833720830105,386.56
2015-01-26,520000,4,2.25,2.0,0.0,0,3,7,1977,,98052,47.6937,-122.127,suburbs,173.73,715.35,173.73,0.0,183.02,715.35,2015,1,5,2015-04,4.117596270074253,628.485
2014-06-18,475000,3,1.75,1.0,0.0,0,3,8,1977,,98125,47.7221,-122.317,suburbs,157.93,783.35,114.27,43.66,167.22,728.54,2014,6,25,2014-24,4.960108909010321,669.08
2014-09-26,283000,4,1.5,1.0,0.0,0,5,6,1942,,98168,47.4809,-122.3,suburbs,137.5,4370.59,137.5,0.0,142.14,1021.92,2014,9,39,2014-38,31.786109090909093,4233.09
2015-03-31,321500,4,2.5,2.0,0.0,0,3,8,2000,,98030,47.3572,-122.191,suburbs,179.3,578.6,179.3,0.0,179.3,573.02,2015,3,14,2015-13,3.226993865030675,488.95000000000005
2014-07-29,840000,4,2.75,2.0,0.0,0,4,10,1993,,98077,47.7083,-122.073,suburbs,290.78,2026.2,290.78,0.0,309.36,2026.2,2014,7,31,2014-30,6.96815461861201,1880.81
2015-04-14,287000,3,2.25,2.0,0.0,0,4,7,1992,,98038,47.3484,-122.033,countryside,127.28,557.41,127.28,0.0,127.28,575.99,2015,4,16,2015-15,4.3793997485857945,493.77
2014-06-05,375000,3,1.75,1.0,0.0,0,3,7,1962,,98052,47.6737,-122.156,suburbs,89.19,753.07,89.19,0.0,153.29,746.47,2014,6,23,2014-22,8.443435362708824,663.8800000000001
2014-08-25,349500,3,1.75,1.0,0.0,0,4,7,1969,,98034,47.7263,-122.205,suburbs,117.06,662.21,117.06,0.0,123.56,680.6,2014,8,35,2014-34,5.657013497351786,545.1500000000001
2014-08-14,446450,3,1.5,1.0,0.0,0,5,7,1960,,98126,47.5144,-122.379,city,137.5,719.9,137.5,0.0,105.91,494.24,2014,8,33,2014-32,5.235636363636363,582.4
2014-06-10,315000,4,2.5,2.0,0.0,0,4,7,1992,,98031,47.4065,-122.18,suburbs,179.3,895.86,179.3,0.0,179.3,699.09,2014,6,24,2014-23,4.996430563301729,806.21
2014-05-20,271310,2,1.0,1.5,0.0,0,2,6,1906,,98144,47.5849,-122.302,city,80.82,496.1,80.82,0.0,110.55,412.49,2014,5,21,2014-20,6.138332096015838,442.22
2015-01-22,315000,4,1.0,1.5,0.0,0,4,7,1953,,98133,47.7612,-122.332,suburbs,120.77,780.38,120.77,0.0,123.56,780.38,2015,1,4,2015-03,6.4617040655792,699.8666666666667
2014-05-15,245000,3,1.75,1.0,0.0,0,4,7,1990,,98030,47.3682,-122.179,suburbs,138.42,643.81,138.42,0.0,174.66,637.4,2014,5,20,2014-19,4.651134229157636,505.39
2015-03-05,543115,2,1.0,1.0,0.0,0,3,8,1947,,98199,47.6382,-122.399,city,128.21,509.48,95.69,32.52,128.21,496.75,2015,3,10,2015-09,3.973792995866157,413.79
2014-10-20,900000,4,2.0,1.5,0.0,0,3,7,1945,,98117,47.6908,-122.397,city,110.55,760.87,110.55,0.0,110.55,145.58,2014,10,43,2014-42,6.882587064676617,687.17
2015-04-17,2450000,4,4.25,2.0,0.0,3,4,10,2008,,98144,47.5747,-122.283,city,394.83,608.7,266.63,128.2,338.16,821.35,2015,4,16,2015-15,1.5416761644251957,475.38500000000005
2015-04-29,554000,2,2.0,1.0,0.0,0,3,8,2003,,98053,47.7107,-122.031,suburbs,178.37,561.59,178.37,0.0,155.15,483.09,2015,4,18,2015-17,3.148455457756349,383.22
2014-07-17,249900,3,1.75,1.0,0.0,0,5,6,1950,,98001,47.267,-122.25,suburbs,193.24,1163.32,193.24,0.0,157.0,1040.51,2014,7,29,2014-28,6.020078658662802,970.0799999999999
2014-08-20,768000,3,2.5,2.0,0.0,2,4,9,1981,,98006,47.5468,-122.109,suburbs,299.15,5031.59,249.91,49.24,321.44,4122.45,2014,8,34,2014-33,16.819622263078724,4906.635
2014-05-23,980000,4,3.0,1.0,0.0,3,3,10,1967,,98199,47.6327,-122.395,city,341.88,543.85,191.38,150.5,291.71,464.51,2014,5,21,2014-20,1.590762840762841,352.47
2015-04-20,395000,5,2.5,1.0,0.0,0,3,7,1962,,98146,47.4997,-122.364,suburbs,192.31,891.86,117.99,74.32,181.16,724.64,2015,4,17,2015-16,4.637616348603816,773.87
2015-04-13,415000,3,1.75,2.0,0.0,0,3,7,1995,,98103,47.6969,-122.35,city,137.5,204.38,137.5,0.0,126.35,203.46,2015,4,16,2015-15,1.4864,135.63
2015-02-20,380000,4,2.5,2.0,0.0,0,3,8,2003,,98038,47.3559,-122.014,countryside,185.8,642.98,185.8,0.0,225.75,588.91,2015,2,8,2015-07,3.4606027987082886,550.08
2015-02-26,566000,3,2.5,2.0,0.0,0,3,8,1999,,98075,47.5985,-122.016,suburbs,144.93,488.57,144.93,0.0,201.6,507.34,2015,2,9,2015-08,3.3710756917132407,416.105
2015-03-16,218500,2,1.0,1.0,0.0,0,4,7,1949,,98002,47.3098,-122.21,suburbs,148.64,832.5,129.13,19.51,139.54,631.55,2015,3,12,2015-11,5.600780409041981,703.37
2014-05-02,550000,4,2.5,1.0,0.0,0,4,7,1976,,98052,47.683,-122.114,suburbs,180.23,975.47,105.91,74.32,204.38,975.47,2014,5,18,2014-17,5.412361981912002,869.5600000000001
2014-07-02,512031,3,1.75,1.0,0.0,2,3,7,1920,,98117,47.6769,-122.36,city,143.07,278.71,71.53,71.54,131.92,390.19,2014,7,27,2014-26,1.9480673796043895,207.17999999999998
2015-03-17,197500,2,1.0,1.0,0.0,0,3,6,1950,,98055,47.452,-122.19,suburbs,76.18,823.11,76.18,0.0,154.22,1428.37,2015,3,12,2015-11,10.804804410606458,746.9300000000001
2014-07-15,470000,3,2.25,1.0,0.0,0,3,7,1977,,98033,47.701,-122.172,city,165.37,816.05,114.27,51.1,165.37,715.72,2014,7,29,2014-28,4.9346919030053815,701.78
2015-03-13,590000,3,1.75,1.0,0.0,0,3,7,1981,,98053,47.6493,-121.956,suburbs,144.93,22540.78,144.93,0.0,215.53,20499.26,2015,3,11,2015-10,155.52873801145378,22395.85
2015-03-18,465000,4,2.25,1.0,0.0,0,4,8,1977,,98011,47.7725,-122.198,suburbs,205.31,823.3,117.99,87.32,188.59,823.3,2015,3,12,2015-11,4.010033607715163,705.31
2014-09-15,499000,2,1.75,1.0,0.0,0,4,7,1968,,98027,47.4985,-122.092,suburbs,189.52,10643.07,189.52,0.0,171.87,8822.0,2014,9,38,2014-37,56.15803081468974,10453.55
2014-08-25,515000,3,2.25,1.0,0.0,0,3,8,1972,2000.0,98006,47.5498,-122.188,suburbs,178.37,1068.38,178.37,0.0,209.96,823.67,2014,8,35,2014-34,5.98968436396255,890.0100000000001
2014-11-06,716500,3,1.75,1.0,0.0,0,3,9,1936,,98105,47.6582,-122.278,city,179.3,464.51,114.27,65.03,213.68,557.41,2014,11,45,2014-44,2.590686001115449,350.24
2014-05-17,410000,3,2.0,1.0,0.0,0,3,6,1944,,98199,47.6542,-122.385,city,157.93,394.83,82.68,75.25,133.78,394.83,2014,5,20,2014-19,2.5000316595960235,312.15
2014-10-22,850000,4,3.25,2.0,0.0,0,3,8,1994,,98136,47.5437,-122.388,city,320.51,603.86,227.61,92.9,162.58,603.86,2014,10,43,2014-42,1.8840597797260616,490.055
2014-05-22,1050000,4,3.25,2.0,0.0,0,3,10,1983,,98033,47.6476,-122.184,city,319.58,3253.53,319.58,0.0,319.58,3253.53,2014,5,21,2014-20,10.180643344389512,3093.7400000000002
2014-06-09,648000,4,2.5,2.0,0.0,0,3,10,1992,,98075,47.5833,-122.028,suburbs,221.11,1248.14,221.11,0.0,253.62,899.02,2014,6,24,2014-23,5.644882637601194,1137.585
2014-06-05,620000,4,2.25,1.5,0.0,0,4,7,1929,,98117,47.6763,-122.37,city,222.97,497.03,135.64,87.33,116.13,453.36,2014,6,23,2014-22,2.229133964210432,406.6033333333333
2015-02-02,935000,4,4.5,2.0,0.0,2,3,11,2008,,98010,47.323,-122.044,countryside,526.76,7828.6,526.76,0.0,380.9,7778.61,2015,2,6,2015-05,14.861796643632776,7565.22
2015-03-19,379000,3,1.0,1.0,0.0,0,4,7,1963,,98034,47.7168,-122.196,suburbs,105.91,958.75,105.91,0.0,105.91,967.3,2015,3,12,2015-11,9.052497403455765,852.84
2014-07-16,699000,3,1.75,1.0,0.0,0,3,7,1952,,98199,47.6416,-122.397,city,155.15,499.35,117.99,37.16,135.64,569.03,2014,7,29,2014-28,3.2184982275217533,381.36
2014-12-30,528000,4,2.25,1.0,0.0,0,3,8,1960,,98125,47.7259,-122.298,suburbs,177.44,743.68,118.91,58.53,172.8,744.15,2014,12,1,2014-52,4.191163210099188,624.77
2015-04-26,425000,3,1.75,1.0,0.0,0,4,8,1974,,98056,47.5197,-122.18,suburbs,144.93,878.11,144.93,0.0,204.38,927.63,2015,4,17,2015-16,6.058855999448009,733.1800000000001
2014-06-23,249500,2,1.75,1.0,0.0,0,4,7,1963,,98042,47.3643,-122.115,suburbs,139.35,803.14,139.35,0.0,113.34,803.14,2014,6,26,2014-25,5.763473268747758,663.79
2014-07-16,1040000,5,3.25,2.0,0.0,0,3,9,2014,,98053,47.6849,-122.018,suburbs,415.74,617.06,415.74,0.0,345.6,616.22,2014,7,29,2014-28,1.484244960792803,409.18999999999994
2014-08-13,790000,4,2.75,1.0,0.0,3,4,9,1961,,98136,47.5271,-122.386,city,263.84,1105.54,152.36,111.48,259.2,935.53,2014,8,33,2014-32,4.190191024863554,953.18
2014-08-18,399950,3,1.0,1.0,0.0,0,3,7,1969,,98027,47.5254,-122.043,suburbs,94.76,1676.89,94.76,0.0,162.58,1081.38,2014,8,34,2014-33,17.696179822710004,1582.13
2014-10-21,275000,3,1.5,1.0,0.0,0,3,7,1953,,98133,47.7635,-122.35,suburbs,130.99,836.12,130.99,0.0,177.44,670.2,2014,10,43,2014-42,6.383082678067027,705.13
2015-01-23,550000,3,1.0,1.5,0.0,0,3,8,1912,,98109,47.6347,-122.352,city,141.21,232.26,141.21,0.0,174.66,334.45,2015,1,4,2015-03,1.644784363713618,138.12
2014-11-05,140000,1,1.0,1.0,0.0,0,4,4,1926,,98055,47.467,-122.215,suburbs,67.82,640.1,67.82,0.0,166.3,740.34,2014,11,45,2014-44,9.438218814508996,572.28
2014-07-25,250000,3,1.0,1.0,0.0,0,3,7,1954,,98108,47.5658,-122.292,city,110.55,580.64,91.97,18.58,163.51,597.73,2014,7,30,2014-29,5.252284034373587,488.66999999999996
2014-09-03,318000,3,2.25,2.0,0.0,2,3,7,1988,,98198,47.3983,-122.31,suburbs,130.99,827.67,130.99,0.0,190.45,827.67,2014,9,36,2014-35,6.318573936941751,762.175
2014-07-10,505000,2,1.0,1.0,0.0,0,3,7,1962,,98075,47.597,-122.059,suburbs,115.2,5295.43,115.2,0.0,283.35,2373.19,2014,7,28,2014-27,45.967274305555556,5180.2300000000005
2015-04-17,470500,5,2.5,1.0,0.0,0,3,8,1966,,98006,47.5415,-122.18,suburbs,232.26,859.16,120.77,111.49,194.17,795.99,2015,4,16,2015-15,3.6991302850254026,738.39
2014-05-27,360000,3,1.0,1.5,0.0,0,3,7,1954,,98125,47.7071,-122.301,suburbs,97.55,855.26,97.55,0.0,128.21,593.09,2014,5,22,2014-21,8.767401332649923,790.2266666666667
2015-03-19,1240000,4,2.75,1.0,0.0,4,4,9,1962,,98006,47.5634,-122.156,suburbs,248.98,789.67,137.5,111.48,273.13,803.6,2015,3,12,2015-11,3.1716202104586713,652.17
2015-04-10,986000,3,2.5,1.0,0.0,2,4,9,1964,,98136,47.5262,-122.386,city,221.11,1493.87,124.49,96.62,237.83,935.53,2015,4,15,2015-14,6.756229930803672,1369.3799999999999
2015-02-05,515000,2,1.0,1.0,0.0,0,3,7,1906,,98112,47.6231,-122.293,city,98.48,392.79,79.9,18.58,98.48,388.98,2015,2,6,2015-05,3.9885255889520717,312.89
2015-01-14,320000,3,1.75,1.0,0.0,0,4,8,1939,,98168,47.477,-122.292,suburbs,213.68,3892.6,121.7,91.98,107.77,794.04,2015,1,3,2015-02,18.21695994009734,3770.9
2015-02-02,310000,4,3.0,1.0,0.0,0,5,7,1951,,98178,47.5042,-122.265,suburbs,186.73,689.89,101.26,85.47,136.57,689.89,2015,2,6,2015-05,3.6945857655438337,588.63
2014-05-30,356700,2,1.0,1.0,0.0,0,4,7,1942,,98126,47.5258,-122.378,city,101.26,464.51,67.82,33.44,91.97,487.74,2014,5,22,2014-21,4.587300019751136,396.69
2015-04-22,775000,4,1.75,1.0,0.0,0,3,7,1956,,98199,47.6397,-122.388,city,215.53,519.79,140.28,75.25,170.94,519.88,2015,4,17,2015-16,2.41168282837656,379.51
2015-04-21,325000,3,1.0,1.0,0.0,0,3,6,1951,,98133,47.7565,-122.339,suburbs,96.62,700.58,96.62,0.0,105.91,566.7,2015,4,17,2015-16,7.250879735044505,603.96
2014-10-02,208000,4,2.75,1.5,0.0,0,3,7,1962,,98198,47.3668,-122.31,suburbs,168.15,806.11,168.15,0.0,161.65,806.11,2014,10,40,2014-39,4.793993458221825,694.01
2014-08-27,825000,2,1.0,1.0,1.0,4,4,6,1908,,98178,47.502,-122.222,suburbs,106.84,1186.83,106.84,0.0,226.68,1101.08,2014,8,35,2014-34,11.10847997004867,1079.99
2014-07-16,515000,3,2.5,1.0,0.0,2,3,9,1990,,98003,47.3356,-122.333,suburbs,219.25,1045.52,219.25,0.0,222.04,1045.52,2014,7,29,2014-28,4.7686202964652225,826.27
2015-01-27,490000,3,1.5,1.5,0.0,0,4,8,1929,,98122,47.6163,-122.292,city,183.02,315.87,131.92,51.1,180.23,371.61,2015,1,5,2015-04,1.7258769533384328,227.92333333333335
2014-05-20,675000,4,3.0,1.0,0.0,0,3,8,1954,1999.0,98166,47.4458,-122.343,suburbs,249.91,2629.13,249.91,0.0,261.98,2517.65,2014,5,21,2014-20,10.520307310631829,2379.2200000000003
2014-07-17,360000,4,2.5,1.0,0.0,0,5,7,1962,,98144,47.572,-122.29,city,193.24,379.04,96.62,96.62,124.49,379.04,2014,7,29,2014-28,1.9614986545228732,282.42
2015-04-20,550000,4,2.5,1.0,0.0,0,5,7,1962,,98144,47.572,-122.29,city,193.24,379.04,96.62,96.62,124.49,379.04,2015,4,17,2015-16,1.9614986545228732,282.42
2014-07-25,225000,3,1.5,1.0,0.0,0,3,7,1962,,98168,47.4973,-122.328,suburbs,127.28,836.12,127.28,0.0,130.06,843.09,2014,7,30,2014-29,6.569138906348209,708.84
2015-03-17,500000,3,2.75,1.5,0.0,0,4,8,1967,,98058,47.4497,-122.147,suburbs,316.8,869.57,316.8,0.0,209.96,940.91,2015,3,12,2015-11,2.744854797979798,658.37
2015-04-27,385000,4,2.0,1.0,0.0,0,4,8,1969,,98059,47.4702,-122.12,suburbs,171.87,1086.96,171.87,0.0,196.02,1086.96,2015,4,18,2015-17,6.324314889160412,915.09
2014-06-17,837700,5,2.75,2.0,0.0,0,3,10,1994,,98052,47.696,-122.102,suburbs,279.64,1171.59,279.64,0.0,268.49,878.48,2014,6,25,2014-24,4.189636675725933,1031.77
2015-02-10,448000,3,2.25,2.0,0.0,0,3,7,2003,,98053,47.6817,-122.035,suburbs,142.14,283.91,142.14,0.0,144.93,284.65,2015,2,7,2015-06,1.9973969326016607,212.84000000000003
2015-05-07,730000,5,1.75,1.0,0.0,0,4,7,1952,,98004,47.5831,-122.191,city,249.91,1984.11,131.92,117.99,241.55,1629.41,2015,5,19,2015-18,7.93929814733304,1852.1899999999998
2014-07-14,575000,4,1.5,1.0,0.0,2,3,8,1954,,98136,47.5252,-122.382,city,261.06,663.32,138.42,122.64,208.1,634.06,2014,7,29,2014-28,2.5408718302305986,524.9000000000001
2014-11-18,430000,3,1.75,1.0,0.0,0,4,7,1976,,98034,47.7299,-122.192,suburbs,168.15,678.19,115.2,52.95,135.64,702.34,2014,11,47,2014-46,4.033244127267321,562.99
2015-01-14,435000,3,2.5,2.0,0.0,0,3,7,2002,,98053,47.687,-122.043,suburbs,144.93,370.4,144.93,0.0,148.64,292.83,2015,1,3,2015-02,2.555716552818602,297.93499999999995
2014-12-19,241000,3,1.0,1.0,0.0,0,4,6,1973,,98092,47.3006,-122.066,suburbs,93.83,892.88,93.83,0.0,111.48,892.88,2014,12,51,2014-50,9.515933070446552,799.05
2015-05-13,453500,2,1.75,1.0,0.0,0,4,6,1924,,98109,47.6261,-122.355,city,92.9,163.51,55.74,37.16,196.95,260.31,2015,5,20,2015-19,1.7600645855758879,107.76999999999998
2015-04-06,285000,2,1.5,3.0,0.0,0,3,7,2001,,98133,47.7218,-122.356,suburbs,91.97,128.21,91.97,0.0,97.55,128.21,2015,4,15,2015-14,1.3940415352832447,97.55333333333334
2014-05-28,151000,2,1.0,1.0,0.0,0,4,5,1942,,98056,47.4965,-122.186,suburbs,66.89,392.23,66.89,0.0,79.9,444.54,2014,5,22,2014-21,5.863806249065631,325.34000000000003
2014-11-10,1570000,5,4.5,2.0,0.0,0,3,11,2004,,98059,47.5306,-122.134,suburbs,563.92,1368.54,563.92,0.0,441.29,1245.26,2014,11,46,2014-45,2.426833593417506,1086.58
2014-11-05,631000,5,2.0,2.0,0.0,0,3,7,1905,,98122,47.6051,-122.319,city,210.89,222.97,210.89,0.0,122.63,222.97,2014,11,45,2014-44,1.0572810469913225,117.525
2014-06-02,285000,2,2.5,2.0,0.0,0,3,7,2011,,98126,47.5462,-122.369,city,128.21,99.68,105.91,22.3,146.79,189.15,2014,6,23,2014-22,0.7774744559706731,46.72500000000001
2015-02-20,195000,3,1.0,1.0,0.0,0,4,6,1959,1977.0,98023,47.3274,-122.348,suburbs,117.06,778.34,78.04,39.02,105.91,789.3,2015,2,8,2015-07,6.649068853579361,700.3000000000001
2015-04-25,817500,4,2.5,2.0,0.0,0,4,9,1987,,98075,47.5859,-121.991,suburbs,270.35,3314.66,270.35,0.0,252.69,3412.11,2015,4,17,2015-16,12.2606251155909,3179.4849999999997
2015-01-09,550000,3,2.0,1.0,0.0,0,4,7,1960,,98007,47.5953,-122.14,suburbs,168.15,1191.47,168.15,0.0,138.42,1003.34,2015,1,2,2015-01,7.085756764793339,1023.32
2014-07-03,1130000,4,2.5,2.0,0.0,0,4,9,1995,,98033,47.6699,-122.195,city,293.57,769.32,293.57,0.0,278.71,769.32,2014,7,27,2014-26,2.620567496678816,622.5350000000001
2014-12-30,609850,2,2.75,3.0,0.0,0,3,9,2002,,98119,47.6544,-122.373,city,177.44,127.18,177.44,0.0,177.44,174.56,2014,12,1,2014-52,0.7167493237150586,68.03333333333333
2015-01-06,200000,3,1.0,1.0,0.0,0,3,6,1947,,98106,47.5352,-122.361,city,114.27,406.91,114.27,0.0,141.68,559.83,2015,1,2,2015-01,3.5609521309180017,292.64000000000004
2015-03-06,367000,4,2.5,2.0,0.0,0,3,9,2006,,98038,47.3603,-122.037,countryside,274.99,577.76,274.99,0.0,274.99,498.05,2015,3,10,2015-09,2.101021855340194,440.265
2014-08-25,285167,3,2.25,2.0,0.0,0,3,8,1988,,98092,47.2626,-122.218,suburbs,204.38,778.06,204.38,0.0,204.38,929.21,2014,8,35,2014-34,3.806928270867991,675.8699999999999
2015-04-02,275000,2,1.5,1.0,0.0,0,4,7,1947,,98003,47.3347,-122.304,suburbs,117.99,2989.13,117.99,0.0,117.99,947.6,2015,4,14,2015-13,25.33375709805916,2871.1400000000003
2015-03-24,350900,4,2.5,2.0,0.0,0,3,9,1992,,98030,47.3866,-122.169,suburbs,235.97,1193.14,235.97,0.0,223.89,871.7,2015,3,13,2015-12,5.056320718735433,1075.1550000000002
2014-06-20,660000,4,3.25,2.0,0.0,0,5,8,1988,,98029,47.5747,-122.014,suburbs,281.49,861.48,281.49,0.0,219.25,709.03,2014,6,25,2014-24,3.060428434402643,720.735
2014-08-19,525000,3,1.75,1.0,0.0,0,4,7,1957,,98008,47.6054,-122.118,suburbs,141.21,820.79,141.21,0.0,163.51,797.1,2014,8,34,2014-33,5.812548686353657,679.5799999999999
2015-02-06,262000,4,2.5,2.0,0.0,0,3,7,1997,,98168,47.514,-122.316,suburbs,144.93,724.64,144.93,0.0,107.77,724.64,2015,2,6,2015-05,4.99993100117298,652.175
2014-06-23,690000,2,1.0,1.0,0.0,0,4,7,1907,,98103,47.6561,-122.332,city,90.12,423.63,90.12,0.0,139.35,423.63,2014,6,26,2014-25,4.700732356857523,333.51
2015-03-24,624000,5,3.75,2.0,0.0,0,3,9,2005,,98019,47.7377,-121.974,countryside,331.66,1360.83,331.66,0.0,293.57,732.26,2015,3,13,2015-12,4.103087499246215,1195.0
2014-05-06,353000,3,1.0,1.0,0.0,0,4,6,1947,,98125,47.7098,-122.291,suburbs,125.42,719.06,79.9,45.52,104.98,719.06,2014,5,19,2014-18,5.733216392919789,639.16
2015-03-11,552500,4,3.5,2.0,0.0,0,3,8,2002,,98056,47.5041,-122.186,suburbs,344.67,966.18,212.75,131.92,159.79,397.25,2015,3,11,2015-10,2.8032030638001566,859.805
2014-05-09,224500,4,1.0,1.5,0.0,0,4,7,1983,,98092,47.3178,-122.174,suburbs,132.85,776.2,132.85,0.0,144.0,737.46,2014,5,19,2014-18,5.842679713963117,687.6333333333334
2015-04-27,239000,3,1.0,1.0,0.0,0,3,6,1950,,98146,47.5006,-122.336,suburbs,87.33,796.27,87.33,0.0,102.19,796.45,2015,4,18,2015-17,9.117943432955457,708.9399999999999
2014-07-11,975000,5,4.5,2.0,0.0,0,3,10,2004,,98029,47.5557,-122.027,suburbs,399.48,1138.05,399.48,0.0,366.96,1138.05,2014,7,28,2014-27,2.8488284770201258,938.31
2014-06-25,1200000,4,1.75,2.0,0.0,0,3,11,2006,,98059,47.5305,-122.131,suburbs,370.68,1251.39,370.68,0.0,537.9,1273.6,2014,6,26,2014-25,3.375930721916478,1066.0500000000002
2015-03-25,505000,3,1.0,1.5,0.0,0,3,7,1910,,98112,47.6261,-122.296,city,128.21,371.61,128.21,0.0,157.0,371.61,2015,3,13,2015-12,2.8984478589813585,286.13666666666666
2014-05-15,302000,4,1.75,1.0,0.0,0,4,7,1963,,98059,47.5008,-122.162,suburbs,187.66,730.68,93.83,93.83,153.29,730.68,2014,5,20,2014-19,3.893637429393584,636.8499999999999
2014-09-22,170000,3,1.0,1.0,0.0,0,3,6,1944,,98106,47.5175,-122.36,city,137.5,526.76,72.46,65.04,70.61,468.23,2014,9,39,2014-38,3.8309818181818183,454.3
2014-07-07,195000,2,1.0,1.0,0.0,0,4,5,1910,,98027,47.524,-122.04,suburbs,110.55,2509.01,110.55,0.0,160.72,1173.54,2014,7,28,2014-27,22.695703301673454,2398.46
2014-09-09,272000,5,1.5,1.0,0.0,0,4,7,1959,,98056,47.5014,-122.172,suburbs,236.9,585.28,144.93,91.97,128.21,585.28,2014,9,37,2014-36,2.470578303081469,440.34999999999997
2015-02-13,369000,5,1.5,1.0,0.0,0,4,7,1959,,98056,47.5014,-122.172,suburbs,236.9,585.28,144.93,91.97,128.21,585.28,2015,2,7,2015-06,2.470578303081469,440.34999999999997
2015-01-14,332500,3,1.5,1.0,0.0,0,3,7,1953,,98125,47.7274,-122.312,suburbs,139.35,588.26,139.35,0.0,139.35,588.72,2015,1,3,2015-02,4.221456763545031,448.90999999999997
2015-05-06,515000,3,2.5,1.0,0.0,0,4,8,1963,,98008,47.6191,-122.112,suburbs,278.71,766.44,163.51,115.2,189.52,766.44,2015,5,19,2015-18,2.7499551505148725,602.9300000000001
2014-06-05,269000,3,1.0,1.0,0.0,0,3,7,1967,,98178,47.4945,-122.258,suburbs,157.0,394.83,94.76,62.24,169.08,823.58,2014,6,23,2014-22,2.5148407643312103,300.07
2014-07-30,1280000,4,4.0,1.0,0.0,0,4,11,1994,,98059,47.5283,-122.143,suburbs,407.84,1656.63,225.75,182.09,287.07,1149.11,2014,7,31,2014-30,4.061960572773637,1430.88
2015-02-06,303000,3,2.5,2.0,0.0,0,3,7,1985,,98055,47.4733,-122.189,suburbs,144.93,380.9,144.93,0.0,154.22,408.77,2015,2,6,2015-05,2.6281653211895395,308.43499999999995
2015-01-05,420000,7,3.0,1.0,0.0,0,3,8,1977,,98155,47.7555,-122.307,suburbs,273.13,801.19,157.0,116.13,171.87,746.1,2015,1,2,2015-01,2.933365064255117,644.19
2014-11-10,400000,3,1.0,1.0,0.0,0,3,7,1941,,98117,47.6856,-122.385,city,104.98,380.9,91.97,13.01,167.22,380.9,2014,11,46,2014-45,3.6283101543151073,288.92999999999995
2015-02-04,225000,3,1.0,1.0,0.0,0,5,6,1987,,98022,47.2093,-122.0,countryside,94.76,783.82,94.76,0.0,131.92,789.67,2015,2,6,2015-05,8.27163360067539,689.0600000000001
2014-09-16,219000,2,2.0,2.0,0.0,0,3,6,2004,,98038,47.3496,-122.022,countryside,121.7,236.9,121.7,0.0,121.7,236.9,2014,9,38,2014-37,1.9465899753492193,176.05
2014-12-31,605000,3,2.5,2.0,0.0,3,3,9,1989,,98011,47.7408,-122.216,suburbs,238.76,881.36,238.76,0.0,231.33,919.55,2014,12,1,2014-52,3.691405595577149,761.98
2014-10-14,625000,4,2.0,1.0,0.0,0,5,8,1942,,98115,47.7,-122.292,city,187.66,637.96,93.83,93.83,116.13,635.64,2014,10,42,2014-41,3.3995523819673883,544.13
2015-02-24,380000,5,2.0,1.0,0.0,0,3,5,1906,,98144,47.5965,-122.311,city,156.08,301.0,78.04,78.04,128.21,117.06,2015,2,9,2015-08,1.9284982060481803,222.95999999999998
2015-04-24,620000,4,2.0,1.5,0.0,0,4,7,1962,,98007,47.5916,-122.146,suburbs,164.44,715.35,164.44,0.0,158.86,715.35,2015,4,17,2015-16,4.350218924835807,605.7233333333334
2014-06-27,687500,4,2.75,2.0,0.0,0,3,10,1994,,98075,47.5862,-122.029,suburbs,296.36,1019.14,296.36,0.0,264.77,781.87,2014,6,26,2014-25,3.4388581454987177,870.96
2014-07-23,225500,4,2.0,1.0,0.0,0,5,6,1962,,98058,47.4517,-122.082,suburbs,133.78,738.57,133.78,0.0,142.14,1861.48,2014,7,30,2014-29,5.520780385707879,604.7900000000001
